Subject,Detailed_Condition,Score,Trials,Lexical.ACC,Lexical.RT_mean,Lexical.RT_sd,Penalty,Reward,TestDuration,Load_Condition,Speed_Condition,Lexical.Correct_Trials,Lexical.Correct_RT_mean,Lexical.Correct_RT_sd,Lexical.Incorrect_Trials,Lexical.Incorrect_RT_mean,Lexical.Incorrect_RT_sd,RT_sec,RewardRate,Payoff,a,v,t0
19078,NoLoad_Accuracy_Max,160,38,0.842105263157895,1016.39473684211,424.488788854832,80,20,60,NoLoad,Accuracy_Max,32,985.78125,443.501808148112,6,1179.66666666667,275.539954755507,1.01639473684211,4.1426093260492545,80,1.675284,2.95688,0.467774
19078,NoLoad_Accuracy_Mid,440,49,0.816326530612245,687.938775510204,233.470859009862,40,20,60,NoLoad,Accuracy_Mid,40,707.25,243.647785932365,9,602.111111111111,165.829313184102,0.687938775510204,13.052893885905855,40,1.286533,3.408501,0.379534
19078,NoLoad_Neutral,600,49,0.805381727158949,685.05944931164,252.007794631386,20,20,60,NoLoad,Neutral,79,697.405063291139,264.833838520149,19,623.684210526316,207.159104885212,0.6850594493116401,17.830962113772866,20,0.982823,3.723243,0.427258
19078,NoLoad_Speed_Max,875,50,0.9,666.04,185.569389629181,5,20,60,NoLoad,Speed_Max,45,650.888888888889,180.283012639751,5,802.4,196.199643220878,0.66604,26.274698216323344,5,1.414157,4.148743,0.409959
19078,NoLoad_Speed_Mid,710,52,0.788461538461539,612.423076923077,205.482821776539,10,20,60,NoLoad,Speed_Mid,41,609.024390243902,187.715274792021,11,625.090909090909,272.334887425557,0.6124230769230771,22.294793694655553,10,1.36317,4.772766,0.371744
19079,Load_Accuracy_Max,440,42,0.904761904761905,874.095238095238,604.240737419498,80,20,60,Load,Accuracy_Max,38,833.631578947368,513.167662452174,4,1258.5,1234.5683456172,0.8740952380952379,11.985181956853372,80,1.352593,2.585758,0.423745
19079,Load_Accuracy_Mid,580,32,0.96875,1314.15625,730.202672235813,40,20,60,Load,Accuracy_Mid,31,1328.70967741935,737.540199742739,1,863,NA,1.31415625,13.792119468290016,40,2.962691,1.804615,0.324441
19079,Load_Neutral,720,44,0.906976744186047,815.036434108527,413.960440896306,20,20,60,Load,Neutral,80,816.4,406.42409726226,8,794.125,527.350368080165,0.815036434108527,19.973425832487663,20,2.061785,3.449094,0.308371
19079,Load_Speed_Max,825,45,0.933333333333333,774.377777777778,400.064499850217,5,20,60,Load,Speed_Max,42,771.02380952381,410.567156094082,3,821.333333333333,249.000669343143,0.7743777777777779,23.674921801015852,5,2.105926,2.943956,0.283721
19079,Load_Speed_Mid,650,40,0.875,946.975,818.204491006108,10,20,60,Load,Speed_Mid,35,938.857142857143,809.194375793064,5,1003.8,978.185156297109,0.946975,17.159903904538133,10,1.372893,2.48959,0.362859
19079,NoLoad_Accuracy_Max,900,50,0.98,675.54,265.027315496316,80,20,60,NoLoad,Accuracy_Max,49,676.632653061224,267.659975052113,1,622,NA,0.6755399999999999,26.645350386357585,80,1.753537,3.648426,0.345096
19079,NoLoad_Accuracy_Mid,820,50,0.94,645.74,311.104471592579,40,20,60,NoLoad,Accuracy_Mid,47,648.382978723404,320.739536288809,3,604.333333333333,49.2172056636024,0.64574,25.39721869483073,40,1.39131,4.792584,0.414452
19079,NoLoad_Neutral,770,50.5,0.882260596546311,655.518053375196,316.6109954084,20,20,60,NoLoad,Neutral,89,653.471910112359,307.754111186174,12,660.333333333333,413.285138930262,0.655518053375196,23.325709769736466,20,1.212426,3.838018,0.391791
19079,NoLoad_Speed_Max,925,55,0.872727272727273,556.672727272727,188.872880486228,5,20,60,NoLoad,Speed_Max,48,550.729166666667,184.137869206436,7,597.428571428571,230.72339654722,0.556672727272727,30.211973740079074,5,1.026078,3.01548,0.334718
19079,NoLoad_Speed_Mid,750,51,0.823529411764706,642.490196078431,527.202935217513,10,20,60,NoLoad,Speed_Mid,42,679,573.80981807309,9,472.111111111111,100.209086968753,0.642490196078431,22.88888210699791,10,0.979191,1.786791,0.304809
19080,Load_Accuracy_Max,560,43,0.930232558139535,843.860465116279,300.555167378426,80,20,60,Load,Accuracy_Max,40,821.5,262.169254392497,3,1142,642.948676023211,0.843860465116279,15.43294934685555,80,1.71018,4.179677,0.461182
19080,Load_Accuracy_Mid,620,46,0.891304347826087,735.304347826087,218.661063908427,40,20,60,Load,Accuracy_Mid,41,745.146341463415,226.771312226173,5,654.6,120.440026569243,0.735304347826087,18.33017975402082,40,1.645957,4.041014,0.3877
19080,Load_Neutral,700,43,0.906385281385281,832.850649350649,290.488201183642,20,20,60,Load,Neutral,78,795.025641025641,253.4282333598,8,1194.125,418.196958894456,0.8328506493506489,19.517798621019438,20,1.766411,2.50593,0.387043
19080,Load_Speed_Max,780,49,0.836734693877551,663.673469387755,139.28543650766,5,20,60,Load,Speed_Max,41,685.560975609756,136.213995018957,8,551.5,99.1002378546951,0.663673469387755,23.98523985239853,5,1.327207,4.699321,0.460678
19080,Load_Speed_Mid,770,46,0.891304347826087,755.673913043478,160.870141466522,10,20,60,Load,Speed_Mid,41,740.536585365854,140.215387451053,5,879.8,270.054994399289,0.755673913043478,22.15126147118899,10,1.190722,6.692903,0.608671
19080,NoLoad_Accuracy_Max,340,47,0.872340425531915,741.170212765957,233.853662821798,80,20,60,NoLoad,Accuracy_Max,41,723.19512195122,230.377540084987,6,864,240.376371550949,0.741170212765957,9.760298550308626,80,1.077033,4.841221,0.524076
19080,NoLoad_Accuracy_Mid,900,51,0.96078431372549,647.980392156863,200.798953204052,40,20,60,NoLoad,Accuracy_Mid,49,641.285714285714,194.2373977036,2,812,386.080302527855,0.647980392156863,27.23393954065419,40,1.401738,4.708285,0.398221
19080,NoLoad_Neutral,820,54,0.87962962962963,570.138888888889,122.656348732828,20,20,60,NoLoad,Neutral,95,572.621052631579,125.825544454129,13,552,101.223350402299,0.570138888888889,26.634185952090963,20,1.176592,6.079632,0.426075
19080,NoLoad_Speed_Max,835,58,0.775862068965517,509.637931034483,170.63706208514,5,20,60,NoLoad,Speed_Max,45,534,182.078279868852,13,425.307692307692,82.5634953791975,0.5096379310344831,28.24858757062144,5,0.828046,4.475012,0.369982
19080,NoLoad_Speed_Mid,760,53,0.811320754716981,607.547169811321,184.511576251145,10,20,60,NoLoad,Speed_Mid,43,608.627906976744,201.427290823195,10,602.9,85.6250871856815,0.6075471698113211,23.602484472049667,10,0.958987,2.748818,0.401236
19081,Load_Accuracy_Max,780,44,0.977272727272727,816.068181818182,411.433817206125,80,20,60,Load,Accuracy_Max,43,808.767441860465,413.409161854457,1,1130,NA,0.816068181818182,21.72278385830057,80,1.95518,3.589932,0.377489
19081,Load_Accuracy_Mid,740,40,0.975,950.05,585.876330260042,40,20,60,Load,Accuracy_Mid,39,939.974358974359,590.013893109373,1,1343,NA,0.95005,19.472659333719278,40,2.084173,4.396427,0.419716
19081,Load_Neutral,650,37.5,0.933499288762447,1027.46692745377,596.479647977608,20,20,60,Load,Neutral,70,1040.3,609.037714498174,5,845,528.28590744028,1.02746692745377,16.87642792889611,20,1.800665,2.348472,0.380043
19081,Load_Speed_Max,640,37,0.891891891891892,1075.64864864865,949.49171245041,5,20,60,Load,Speed_Max,33,1026.36363636364,858.800064704448,4,1482.25,1644.4436495869,1.0756486486486498,16.08080605040326,5,1.896539,2.272434,0.306937
19081,Load_Speed_Mid,790,41,0.975609756097561,893.756097560976,611.4279916919,10,20,60,Load,Speed_Mid,40,875.6,607.921039069705,1,1620,NA,0.893756097560976,21.558781792380735,10,2.435259,3.229917,0.319599
19081,NoLoad_Accuracy_Max,880,44,1,797.25,304.559775703792,80,20,60,NoLoad,Accuracy_Max,44,797.25,304.559775703792,0,NA,NA,0.79725,25.08623392913139,80,1.942994,2.790506,0.385988
19081,NoLoad_Accuracy_Mid,700,44,0.931818181818182,826.977272727273,456.356118013337,40,20,60,NoLoad,Accuracy_Mid,41,787.121951219512,387.146238204761,3,1371.66666666667,1001.18546400421,0.826977272727273,19.23763981641796,40,1.862343,2.443804,0.307723
19081,NoLoad_Neutral,790,47.5,0.915780141843972,721.281914893617,294.262491006636,20,20,60,NoLoad,Neutral,87,726.402298850575,290.852494373051,8,663.625,365.09370127994,0.721281914893617,23.057843722883092,20,1.640133,2.534918,0.312571
19081,NoLoad_Speed_Max,920,51,0.92156862745098,649.137254901961,268.244293106701,5,20,60,NoLoad,Speed_Max,47,666.936170212766,266.609664544427,4,440,214.626807893764,0.649137254901961,27.789524557482004,5,1.901159,3.577346,0.309575
19081,NoLoad_Speed_Mid,930,48,0.979166666666667,725.041666666667,276.063742125459,10,20,60,NoLoad,Speed_Mid,47,701.617021276596,225.736818016746,1,1826,NA,0.7250416666666669,26.722602149301764,10,1.970337,3.861633,0.3743
19082,Load_Accuracy_Max,780,39,1,953.410256410256,331.255801772327,80,20,60,Load,Accuracy_Max,39,953.410256410256,331.255801772327,0,NA,NA,0.953410256410256,20.97732834897669,80,2.142963,2.725666,0.366029
19082,Load_Accuracy_Mid,740,46,0.934782608695652,738.260869565217,246.706612511714,40,20,60,Load,Accuracy_Mid,43,744.744186046512,249.649668156461,3,645.333333333333,216.246001889823,0.7382608695652171,21.790341578327435,40,1.217736,4.16654,0.463926
19082,Load_Neutral,730,43.5,0.923913043478261,796.633085896076,272.51962429422,20,20,60,Load,Neutral,80,790.2125,282.156823875471,7,814,298.052008884356,0.796633085896076,21.28523411760792,20,1.473215,3.319125,0.46631
19082,Load_Speed_Max,825,45,0.933333333333333,760.888888888889,262.205698417918,5,20,60,Load,Speed_Max,42,771.142857142857,265.222922475173,3,617.333333333333,193.350286613011,0.7608888888888891,24.094626168224284,5,1.641408,2.940794,0.386125
19082,Load_Speed_Mid,840,45,0.955555555555556,730.466666666667,254.674890792163,10,20,60,Load,Speed_Mid,43,734.418604651163,259.891848619688,2,645.5,43.1335136523794,0.730466666666667,25.554440083964597,10,1.296842,4.670827,0.449491
19082,NoLoad_Accuracy_Max,680,49,0.938775510204082,673.571428571429,168.151345519446,80,20,60,NoLoad,Accuracy_Max,46,667.913043478261,165.366236791346,3,760.333333333333,226.460445405668,0.673571428571429,20.602938948644187,80,1.213135,4.138729,0.463804
19082,NoLoad_Accuracy_Mid,900,51,0.96078431372549,652.098039215686,167.569717419582,40,20,60,NoLoad,Accuracy_Mid,49,655,167.64645338728,2,581,210.717820793591,0.652098039215686,27.061971915686915,40,1.172474,5.301092,0.471922
19082,NoLoad_Neutral,990,55.5,0.945906432748538,552.166179337232,121.656986477903,20,20,60,NoLoad,Neutral,105,552.247619047619,125.340672764607,6,538,100.657836257293,0.552166179337232,32.30233574129889,20,1.161708,5.738797,0.40086
19082,NoLoad_Speed_Max,975,60,0.85,467.683333333333,80.266397905776,5,20,60,NoLoad,Speed_Max,51,477.078431372549,79.7490672389978,9,414.444444444444,63.356355464766,0.467683333333333,34.745732511314664,5,0.874403,7.685193,0.400434
19082,NoLoad_Speed_Mid,960,54,0.925925925925926,572.555555555556,103.551038672062,10,20,60,NoLoad,Speed_Mid,50,581.18,98.8785464030267,4,464.75,114.062482876711,0.572555555555556,31.04987385988742,10,1.504999,6.053542,0.40988
19083,Load_Accuracy_Max,500,45,0.911111111111111,763.266666666667,234.79114510173,80,20,60,Load,Accuracy_Max,41,775.024390243902,239.947128322562,4,642.75,140.038982667922,0.763266666666667,14.55731213788684,80,1.8094190000000001,2.792699,0.438919
19083,Load_Accuracy_Mid,740,43,0.953488372093023,849.06976744186,482.437580238247,40,20,60,Load,Accuracy_Mid,41,853.756097560976,493.834880323768,2,753,32.5269119345812,0.84906976744186,20.26841961106545,40,2.352957,3.713166,0.422204
19083,Load_Neutral,680,40,0.92620387742339,915.047842401501,383.021022968088,20,20,60,Load,Neutral,74,883.851351351351,328.690956255532,6,1295.66666666667,730.003470311386,0.915047842401501,18.630889344751093,20,2.1374,2.557565,0.447109
19083,Load_Speed_Max,815,42,0.976190476190476,857.428571428571,340.897391246816,5,20,60,Load,Speed_Max,41,864.439024390244,342.053435063916,1,570,NA,0.857428571428571,22.6313451071865,5,2.317531,4.442441,0.464385
19083,Load_Speed_Mid,630,42,0.833333333333333,871.452380952381,684.423674320083,10,20,60,Load,Speed_Mid,35,897.514285714286,746.203464266974,7,741.142857142857,147.965568710459,0.871452380952381,17.21264446326602,10,1.015514,1.327226,0.521004
19083,NoLoad_Accuracy_Max,180,44,0.840909090909091,814.727272727273,475.582402496646,80,20,60,NoLoad,Accuracy_Max,37,845.891891891892,489.646231918956,7,650,380.498795442684,0.814727272727273,5.021200624860537,80,1.248143,2.120601,0.346128
19083,NoLoad_Accuracy_Mid,700,53,0.886792452830189,606.132075471698,198.564079730124,40,20,60,NoLoad,Accuracy_Mid,47,618.31914893617,203.560599500063,6,510.666666666667,128.436235800753,0.606132075471698,21.78988326848253,40,1.353145,5.400147,0.386404
19083,NoLoad_Neutral,780,48,0.906535947712418,716.727450980392,559.163349197955,20,20,60,NoLoad,Neutral,87,729.333333333333,607.661389542799,9,543.222222222222,157.248034787225,0.7167274509803919,22.688454148439746,20,1.212169,3.958146,0.392061
19083,NoLoad_Speed_Max,720,46,0.826086956521739,771.065217391304,1461.51626595539,5,20,60,NoLoad,Speed_Max,38,809.868421052631,1605.45763739262,8,586.75,246.420517466731,0.7710652173913041,20.299416391778742,5,0.792441,3.063216,0.411762
19083,NoLoad_Speed_Mid,760,47,0.872340425531915,731.31914893617,834.140044189822,10,20,60,NoLoad,Speed_Mid,41,760.512195121951,890.41403633229,6,531.833333333333,61.8495486375339,0.73131914893617,22.111020598161307,10,0.887226,2.816722,0.417388
19084,Load_Accuracy_Max,540,37,0.945945945945946,1067.08108108108,707.609919940923,80,20,60,Load,Accuracy_Max,35,1054.45714285714,719.094583603622,2,1288,584.070201260088,1.0670810810810798,13.67711868699663,80,2.103354,2.224919,0.470297
19084,Load_Accuracy_Mid,640,38,0.947368421052632,1011.60526315789,518.904174847585,40,20,60,Load,Accuracy_Mid,36,969.583333333333,456.363537732177,2,1768,1210.56680939137,1.01160526315789,16.648890507531124,40,2.125289,3.060483,0.407105
19084,Load_Neutral,640,41.5,0.878919860627178,892.525261324042,408.401763687402,20,20,60,Load,Neutral,73,896.602739726027,432.393009879195,10,860.2,269.23298460627,0.8925252613240421,16.98192206078553,20,1.633651,2.431047,0.439833
19084,Load_Speed_Max,490,32,0.8125,1331.40625,614.238939500246,5,20,60,Load,Speed_Max,26,1364.03846153846,665.124558606535,6,1190,312.584708519147,1.33140625,11.50099753550053,5,2.029272,1.490241,0.436473
19084,Load_Speed_Mid,550,38,0.81578947368421,1008.73684210526,766.561705145231,10,20,60,Load,Speed_Mid,31,963.935483870968,790.997763818325,7,1207.14285714286,662.535893007926,1.00873684210526,14.348325159135996,10,1.680737,2.381094,0.390659
19084,NoLoad_Accuracy_Max,420,41,0.902439024390244,940.658536585366,580.910991880688,80,20,60,NoLoad,Accuracy_Max,37,876.891891891892,488.278881138398,4,1530.5,1060.37996334647,0.940658536585366,10.890139238208842,80,1.888124,3.069317,0.323219
19084,NoLoad_Accuracy_Mid,620,46,0.891304347826087,782.413043478261,254.733636577239,40,20,60,NoLoad,Accuracy_Mid,41,777.682926829268,247.730543032585,5,821.2,337.919665009304,0.782413043478261,17.226528854435834,40,1.37822,3.801029,0.477127
19084,NoLoad_Neutral,560,48,0.791666666666667,706.78125,262.427982392082,20,20,60,NoLoad,Neutral,76,708.342105263158,270.809332809713,20,700.85,233.98004300862,0.70678125,16.50675745383268,20,0.996796,2.969791,0.453782
19084,NoLoad_Speed_Max,820,56,0.785714285714286,540.285714285714,133.365896456562,5,20,60,NoLoad,Speed_Max,44,544.431818181818,121.674441283836,12,525.083333333333,175.32435309414,0.540285714285714,27.10206240084614,5,1.375393,4.511018,0.325042
19084,NoLoad_Speed_Mid,630,48,0.770833333333333,726.25,249.86536800377,10,20,60,NoLoad,Speed_Mid,37,700.756756756757,179.892623127953,11,812,407.970342059322,0.72625,18.072289156626496,10,0.905071,3.939347,0.518328
19085,Load_Accuracy_Max,220,36,0.861111111111111,1076.22222222222,499.223117087861,80,20,60,Load,Accuracy_Max,31,1033.90322580645,496.260775187046,5,1338.6,483.440585801399,1.07622222222222,5.678298575263273,80,1.631389,2.925415,0.477214
19085,Load_Accuracy_Mid,420,30,0.9,1398.1,621.830631669716,40,20,60,Load,Accuracy_Mid,27,1411.88888888889,650.65140928938,3,1274,278.533660443401,1.3981,10.013589871969101,40,1.967168,1.726575,0.462419
19085,Load_Neutral,630,45.5,0.846135265700483,751.4,269.620689946154,20,20,60,Load,Neutral,77,736.532467532468,267.611392665971,14,831.571428571429,275.331328873669,0.7514,18.426152020254623,20,1.501738,3.800783,0.39825700000000003
19085,Load_Speed_Max,720,46,0.782608695652174,581.978260869565,281.289529696553,5,20,60,Load,Speed_Max,36,627.388888888889,297.458691276407,10,418.5,116.53540234624,0.5819782608695651,25.027081543461215,5,1.163465,2.191863,0.297543
19085,Load_Speed_Mid,690,48,0.8125,689.979166666667,259.155378479852,10,20,60,Load,Speed_Mid,39,685.589743589744,271.092596139237,9,709,212.107873498369,0.6899791666666669,20.83396237809112,10,0.906788,3.151146,0.435783
19085,NoLoad_Accuracy_Max,400,45,0.888888888888889,787.644444444445,360.741733072011,80,20,60,NoLoad,Accuracy_Max,40,808.075,373.214888777402,5,624.2,189.321683913914,0.7876444444444449,11.285407967498026,80,1.296403,3.189314,0.4239
19085,NoLoad_Accuracy_Mid,600,51,0.862745098039216,649.196078431373,201.517643853618,40,20,60,NoLoad,Accuracy_Mid,44,636.045454545455,211.72205941747,7,731.857142857143,88.9764548844779,0.6491960784313731,18.121960796158156,40,0.919888,3.326365,0.428496
19085,NoLoad_Neutral,500,55,0.727272727272727,561.581818181818,153.748990746578,20,20,60,NoLoad,Neutral,80,576.05,163.28827502149,30,523,124.585381330954,0.561581818181818,16.18804027584419,20,1.152783,3.689993,0.336202
19085,NoLoad_Speed_Max,635,59,0.627118644067797,446.28813559322,164.757402727042,5,20,60,NoLoad,Speed_Max,37,480.756756756757,170.530936490422,22,388.318181818182,139.66128630288,0.44628813559322,23.92617067335085,5,0.482824,2.481859,0.335515
19085,NoLoad_Speed_Mid,820,56,0.821428571428571,543.446428571429,147.957354991578,10,20,60,NoLoad,Speed_Mid,46,556.978260869565,150.917709605148,10,481.2,121.073714919649,0.543446428571429,26.94443531692566,10,1.45745,3.966209,0.295795
19086,Load_Accuracy_Max,900,45,1,766.755555555556,178.36761777494,80,20,60,Load,Accuracy_Max,45,766.755555555556,178.36761777494,0,NA,NA,0.7667555555555561,26.083932297704596,80,1.590006,2.982328,0.494043
19086,Load_Accuracy_Mid,760,38,1,1027.10526315789,362.811900447995,40,20,60,Load,Accuracy_Mid,38,1027.10526315789,362.811900447995,0,NA,NA,1.02710526315789,19.472200871124866,40,2.619158,2.461674,0.401946
19086,Load_Neutral,780,45,0.932806324110672,751.1645256917,348.444279979767,20,20,60,Load,Neutral,84,760.059523809524,364.921260732655,6,610.333333333333,265.443528206409,0.7511645256917,23.04721851512506,20,1.797121,2.445481,0.29084
19086,Load_Speed_Max,775,40,0.975,933.625,341.781958346666,5,20,60,Load,Speed_Max,39,940.794871794872,343.188852374406,1,654,NA,0.933625,20.752443432855802,5,2.117854,2.094341,0.408228
19086,Load_Speed_Mid,690,39,0.923076923076923,991.102564102564,580.820508322484,10,20,60,Load,Speed_Mid,36,1000.08333333333,590.212231804314,3,883.333333333333,542.8538784363,0.9911025641025639,17.851137039815796,10,1.970048,1.886091,0.311218
19086,NoLoad_Accuracy_Max,640,47,0.936170212765957,735.787234042553,386.167227583562,80,20,60,NoLoad,Accuracy_Max,44,703.340909090909,332.211122504099,3,1211.66666666667,833.18325315223,0.735787234042553,18.50673760916078,80,1.536256,3.81029,0.391526
19086,NoLoad_Accuracy_Mid,700,47,0.914893617021277,735.489361702128,576.962958359676,40,20,60,NoLoad,Accuracy_Mid,43,737.860465116279,597.675161868104,4,710,319.829121042263,0.735489361702128,20.249942143022476,40,1.378698,3.506571,0.348701
19086,NoLoad_Neutral,930,49.5,0.969591836734694,679.88693877551,278.150921304569,20,20,60,NoLoad,Neutral,96,680.697916666667,281.066319942714,3,649,211.643568293487,0.67988693877551,27.627642771337143,20,1.745637,4.13666,0.376595
19086,NoLoad_Speed_Max,865,52,0.865384615384615,628.846153846154,278.413670543853,5,20,60,NoLoad,Speed_Max,45,603.422222222222,172.131224900826,7,792.285714285714,636.849724368765,0.628846153846154,26.452599388379177,5,1.103344,3.144689,0.407646
19086,NoLoad_Speed_Mid,840,51,0.88235294117647,643.235294117647,255.564519308553,10,20,60,NoLoad,Speed_Mid,45,620.622222222222,199.097085601346,6,812.833333333333,514.961131219305,0.6432352941176469,25.60585276634657,10,1.234764,2.845664,0.389713
19087,Load_Accuracy_Max,620,41,0.951219512195122,895.585365853659,401.018514261484,80,20,60,Load,Accuracy_Max,39,883.333333333333,403.276275505967,2,1134.5,364.159992311072,0.895585365853659,16.884991421335005,80,1.866467,2.380581,0.459968
19087,Load_Accuracy_Mid,620,40,0.925,925.625,343.929754865803,40,20,60,Load,Accuracy_Mid,37,932.054054054054,356.718761456101,3,846.333333333333,77.1059876620054,0.925625,16.745442268737342,40,1.970207,2.108787,0.424156
19087,Load_Neutral,720,41,0.939285714285714,897.214285714286,403.000385755008,20,20,60,Load,Neutral,77,890.376623376623,418.850370185151,5,982.8,313.017890862487,0.897214285714286,19.584427991401935,20,1.767464,2.943413,0.470246
19087,Load_Speed_Max,820,46,0.91304347826087,728.260869565217,479.32435943304,5,20,60,Load,Speed_Max,42,743.714285714286,499.156961760394,4,566,51.7171796085853,0.7282608695652171,24.47761194029853,5,0.644758,4.016733,0.530735
19087,Load_Speed_Mid,870,45,0.977777777777778,777.933333333333,353.900628065923,10,20,60,Load,Speed_Mid,44,783.409090909091,356.058547457801,1,537,NA,0.777933333333333,24.85217242265834,10,1.718006,2.873021,0.403438
19087,NoLoad_Accuracy_Max,700,45,0.955555555555556,804.044444444444,327.805995532526,80,20,60,NoLoad,Accuracy_Max,43,803.348837209302,335.26470591807,2,819,82.0243866176395,0.804044444444444,19.34663644906314,80,1.632879,3.022844,0.478985
19087,NoLoad_Accuracy_Mid,640,41,0.926829268292683,935.268292682927,754.829849184246,40,20,60,NoLoad,Accuracy_Mid,38,959.368421052631,779.309965777162,3,630,95.1262319236918,0.935268292682927,16.690137172064883,40,1.28318,2.484021,0.437974
19087,NoLoad_Neutral,800,48,0.917064698219713,714.496309161963,349.823858521874,20,20,60,NoLoad,Neutral,88,718.590909090909,363.672602426256,8,665.25,251.785481256225,0.714496309161963,23.348739125546537,20,1.401842,3.270603,0.395827
19087,NoLoad_Speed_Max,900,50,0.92,665.26,290.242531236853,5,20,60,NoLoad,Speed_Max,46,672.04347826087,301.509974518754,4,587.25,59.0614087200771,0.66526,27.05709046087245,5,1.012131,4.112229,0.454141
